segm_idx,tablet_CDLI,view_desc,collection,bbox,scale,assigned
880,P314306,Rev,saa10,"[348, 63, 763, 546]",2.45,True
881,P314306,,saa10,"[351, 580, 756, 842]",,False
882,P314306,Obv,saa10,"[339, 874, 762, 1370]",2.45,True
883,P314306,,saa10,"[353, 1394, 754, 1652]",,False
884,P314306,,saa10,"[223, 1697, 868, 1955]",,False
885,P334605,,saa10,"[73, 68, 278, 725]",,False
886,P334605,Obv,saa10,"[300, 60, 691, 735]",2.57,True
887,P334605,,saa10,"[715, 68, 918, 730]",,False
888,P334605,,saa10,"[308, 768, 681, 978]",,False
889,P334605,Rev,saa10,"[297, 1016, 691, 1693]",2.57,True
890,P334605,,saa10,"[304, 1729, 666, 1957]",,False
891,P334605,,saa10,"[156, 1979, 860, 2239]",,False
892,P333967,,saa10,"[1013, 263, 1510, 584]",,False
893,P333967,,saa10,"[1842, 571, 2208, 1529]",,False
894,P333967,Obv,saa10,"[985, 572, 1533, 1542]",1.63,True
895,P333967,,saa10,"[1532, 589, 1808, 1525]",,False
896,P333967,,saa10,"[311, 589, 676, 1516]",,False
897,P333967,,saa10,"[696, 592, 992, 1509]",,False
898,P333967,,saa10,"[1033, 1540, 1530, 1926]",,False
899,P333967,,saa10,"[998, 1932, 1529, 2288]",,False
900,P333967,,saa10,"[1017, 2301, 1519, 2647]",,False
901,P333967,Rev,saa10,"[994, 2634, 1542, 3599]",1.63,True
902,P333967,,saa10,"[1541, 2646, 1822, 3578]",,False
903,P333967,,saa10,"[686, 2657, 1007, 3566]",,False
904,P333967,,saa10,"[1030, 3595, 1537, 3945]",,False
905,P333967,,saa10,"[865, 3924, 1685, 4240]",,False
906,P334600,,saa10,"[491, 1, 1175, 453]",,False
907,P334600,Obv,saa10,"[473, 432, 1210, 1385]",1.74,True
908,P334600,,saa10,"[1170, 448, 1622, 1372]",,False
909,P334600,,saa10,"[44, 486, 500, 1388]",,False
910,P334600,,saa10,"[492, 1370, 1196, 1796]",,False
911,P334600,Rev,saa10,"[486, 1765, 1218, 2717]",1.74,True
912,P452646,,saa10,"[314, 59, 784, 705]",,False
913,P452646,,saa10,"[788, 70, 1010, 692]",,False
914,P452646,,saa10,"[68, 72, 302, 696]",,False
915,P452646,,saa10,"[330, 731, 766, 954]",,False
916,P452646,,saa10,"[317, 985, 786, 1636]",,False
917,P452646,,saa10,"[330, 1673, 777, 1910]",,False
918,P452646,,saa10,"[292, 2028, 887, 2102]",,False
919,P333998,,saa10,"[536, 34, 958, 278]",,False
920,P333998,,saa10,"[31, 275, 292, 1103]",,False
921,P333998,,saa10,"[1196, 278, 1456, 1093]",,False
922,P333998,,saa10,"[306, 283, 531, 1099]",,False
923,P333998,Obv,saa10,"[517, 273, 974, 1106]",3.92,True
924,P333998,,saa10,"[960, 304, 1177, 1068]",,False
925,P333998,,saa10,"[535, 1129, 953, 1346]",,False
926,P333998,,saa10,"[525, 1363, 959, 1642]",,False
927,P333998,Rev,saa10,"[514, 1636, 967, 2465]",3.92,True
928,P333998,,saa10,"[272, 1648, 519, 2456]",,False
929,P333998,,saa10,"[977, 1650, 1177, 2438]",,False
930,P333998,,saa10,"[523, 2466, 948, 2714]",,False
931,P333998,,saa10,"[533, 2724, 965, 2971]",,False
932,P333998,,saa10,"[384, 3001, 1070, 3258]",,False
933,P313764,Rev,saa10,"[48, 2, 362, 556]",2.68,True
934,P313764,,saa10,"[32, 590, 90, 692]",,False
935,P313764,,saa10,"[92, 591, 207, 627]",,False
936,P313764,,saa10,"[87, 625, 332, 700]",,False
937,P313443,,saa10,"[736, 205, 1181, 495]",,False
938,P313443,,saa10,"[1158, 480, 1452, 1272]",,False
939,P313443,,saa10,"[468, 483, 770, 1275]",,False
940,P313443,Obv,saa10,"[749, 481, 1180, 1285]",1.84,True
941,P313443,,saa10,"[1458, 489, 1714, 1258]",,False
942,P313443,,saa10,"[199, 493, 452, 1266]",,False
943,P313443,,saa10,"[756, 1272, 1173, 1553]",,False
944,P313443,,saa10,"[756, 1554, 1191, 1821]",,False
945,P313443,,saa10,"[771, 1811, 1180, 2077]",,False
946,P313443,,saa10,"[767, 2059, 1214, 2872]",,False
947,P313443,Rev,saa10,"[506, 2857, 1430, 3479]",1.84,True
948,P313443,,saa10,"[647, 3254, 1391, 3346]",,False
949,P314309,Obv,saa10,"[314, 40, 706, 706]",2.27,True
950,P314309,,saa10,"[66, 57, 277, 693]",,False
951,P314309,,saa10,"[746, 63, 952, 685]",,False
952,P314309,,saa10,"[311, 704, 714, 932]",,False
953,P314309,Rev,saa10,"[319, 956, 715, 1618]",2.27,True
954,P314309,,saa10,"[307, 1631, 706, 1833]",,False
955,P314309,,saa10,"[154, 1847, 863, 2111]",,False
956,P334681,,saa10,"[65, 65, 256, 705]",,False
957,P334681,,saa10,"[911, 68, 1031, 697]",,False
958,P334681,,saa10,"[1041, 71, 1213, 704]",,False
959,P334681,Obv,saa10,"[419, 60, 923, 723]",3.74,True
960,P334681,,saa10,"[243, 264, 427, 707]",,False
961,P334681,,saa10,"[435, 725, 904, 872]",,False
962,P334681,,saa10,"[437, 880, 909, 1032]",,False
963,P334681,,saa10,"[439, 1038, 910, 1202]",,False
964,P334681,Rev,saa10,"[426, 1199, 918, 1874]",3.74,True
965,P334681,,saa10,"[265, 1217, 441, 1503]",,False
966,P334681,,saa10,"[908, 1221, 1037, 1841]",,False
967,P334681,,saa10,"[432, 1870, 912, 2081]",,False
968,P334681,,saa10,"[505, 2114, 814, 2258]",,False
969,P334488,,saa10,"[84, 78, 313, 632]",,False
970,P334488,Obv,saa10,"[361, 77, 656, 635]",2.17,True
971,P334488,,saa10,"[698, 80, 940, 652]",,False
972,P334488,,saa10,"[369, 664, 637, 917]",,False
973,P334488,,saa10,"[364, 941, 638, 1495]",,False
974,P334488,,saa10,"[361, 1525, 643, 1735]",,False
975,P334488,,saa10,"[153, 1739, 860, 1997]",,False
976,P313572,,saa10,"[402, 13, 993, 437]",,False
977,P313572,,saa10,"[961, 396, 1396, 1114]",,False
978,P313572,,saa10,"[9, 411, 437, 1059]",,False
979,P313572,Rev,saa10,"[411, 404, 1002, 1093]",2.12,True
980,P313572,,saa10,"[419, 1059, 1005, 1507]",,False
981,P313572,Obv,saa10,"[419, 1499, 1000, 2192]",2.12,True
982,P313771,,saa10,"[240, 251, 552, 857]",,False
983,P313771,,saa10,"[1050, 256, 1325, 842]",,False
984,P313771,Obv,saa10,"[559, 251, 1021, 862]",2.93,True
985,P313771,,saa10,"[1346, 258, 1654, 860]",,False
986,P313771,,saa10,"[570, 881, 1025, 1198]",,False
987,P313771,Rev,saa10,"[566, 1214, 1040, 1878]",2.93,True
988,P313771,,saa10,"[1071, 1236, 1365, 1873]",,False
989,P313771,,saa10,"[589, 1878, 1039, 2192]",,False
990,P313771,,saa10,"[409, 2225, 1191, 2513]",,False
991,P334745,,saa10,"[110, 89, 408, 1088]",,False
992,P334745,,saa10,"[455, 91, 935, 1100]",,False
993,P334745,,saa10,"[974, 98, 1285, 1103]",,False
994,P334745,,saa10,"[1338, 109, 1652, 1103]",,False
995,P334745,,saa10,"[469, 1125, 904, 1371]",,False
996,P334745,,saa10,"[459, 1404, 924, 2401]",,False
997,P334745,,saa10,"[962, 1415, 1256, 2400]",,False
998,P334745,,saa10,"[457, 2435, 910, 2737]",,False
999,P334745,,saa10,"[468, 2797, 919, 3079]",,False
1000,P334745,,saa10,"[325, 3100, 1035, 3360]",,False
1001,P314324,,saa10,"[812, 65, 1074, 316]",,False
1002,P314324,,saa10,"[56, 67, 278, 322]",,False
1003,P314324,Obv,saa10,"[296, 66, 817, 316]",2.7,True
1004,P314324,,saa10,"[297, 350, 811, 530]",,False
1005,P314324,,saa10,"[299, 562, 814, 787]",,False
1006,P314324,,saa10,"[302, 826, 811, 986]",,False
1007,P314324,Rev,saa10,"[288, 990, 818, 1230]",2.7,True
1008,P314324,,saa10,"[294, 1242, 813, 1476]",,False
1009,P314324,,saa10,"[188, 1506, 891, 1774]",,False
1010,P334275,Obv,saa10,"[359, 60, 825, 910]",2.79,True
1011,P334275,,saa10,"[76, 73, 428, 898]",,False
1012,P334275,,saa10,"[1100, 99, 1377, 904]",,False
1013,P334275,,saa10,"[682, 117, 1080, 903]",,False
1014,P334275,,saa10,"[367, 936, 813, 1232]",,False
1015,P334275,,saa10,"[383, 1248, 808, 1509]",,False
1016,P334275,,saa10,"[378, 1528, 840, 1824]",,False
1017,P334275,Rev,saa10,"[371, 1855, 824, 2700]",2.79,True
1018,P334275,,saa10,"[374, 2724, 813, 3020]",,False
1019,P334275,,saa10,"[264, 3073, 964, 3331]",,False
1020,P333978,,saa10,"[1089, 75, 1351, 807]",,False
1021,P333978,,saa10,"[364, 82, 540, 743]",,False
1022,P333978,,saa10,"[77, 80, 358, 817]",,False
1023,P333978,Obv,saa10,"[551, 80, 962, 811]",2.31,True
1024,P333978,,saa10,"[956, 93, 1080, 801]",,False
1025,P333978,,saa10,"[612, 809, 945, 1026]",,False
1026,P333978,,saa10,"[563, 1020, 958, 1281]",,False
1027,P333978,,saa10,"[609, 1277, 953, 1488]",,False
1028,P333978,Rev,saa10,"[556, 1480, 962, 2203]",2.31,True
1029,P333978,,saa10,"[966, 1494, 1126, 2192]",,False
1030,P333978,,saa10,"[393, 1558, 562, 2187]",,False
1031,P333978,,saa10,"[606, 2196, 951, 2404]",,False
1032,P333978,,saa10,"[559, 2413, 953, 2655]",,False
1033,P333978,,saa10,"[609, 2701, 924, 2851]",,False
1034,P333957,,saa10,"[119, 84, 270, 603]",,False
1035,P333957,,saa10,"[274, 83, 433, 604]",,False
1036,P333957,,saa10,"[880, 84, 1031, 603]",,False
1037,P333957,,saa10,"[705, 87, 876, 610]",,False
1038,P333957,Obv,saa10,"[442, 84, 712, 607]",4.0,True
1039,P333957,,saa10,"[452, 610, 702, 755]",,False
1040,P333957,,saa10,"[711, 751, 882, 1278]",,False
1041,P333957,,saa10,"[280, 759, 443, 1280]",,False
1042,P333957,Rev,saa10,"[440, 756, 712, 1281]",4.0,True
1043,P333957,,saa10,"[451, 1295, 699, 1456]",,False
1044,P333957,,saa10,"[453, 1456, 697, 1586]",,False
1045,P333957,,saa10,"[389, 1660, 848, 1847]",,False
1046,P334026,,saa10,"[771, 108, 947, 692]",,False
1047,P334026,,saa10,"[591, 111, 757, 686]",,False
1048,P334026,,saa10,"[121, 123, 297, 687]",,False
1049,P334026,Obv,saa10,"[299, 117, 590, 695]",3.11,True
1050,P334026,,saa10,"[315, 700, 589, 856]",,False
1051,P334026,,saa10,"[311, 862, 602, 1049]",,False
1052,P334026,,saa10,"[323, 1046, 591, 1185]",,False
1053,P334026,Rev,saa10,"[304, 1187, 598, 1765]",3.11,True
1054,P334026,,saa10,"[597, 1196, 744, 1753]",,False
1055,P334026,,saa10,"[309, 1772, 590, 1951]",,False
1056,P334026,,saa10,"[189, 2016, 737, 2222]",,False
1057,P334452,,saa10,"[424, 89, 951, 359]",,False
1058,P334452,,saa10,"[67, 405, 377, 1369]",,False
1059,P334452,,saa10,"[982, 410, 1185, 1368]",,False
1060,P334452,,saa10,"[1230, 405, 1553, 1365]",,False
1061,P334452,Obv,saa10,"[412, 400, 955, 1383]",2.46,True
1062,P334452,,saa10,"[419, 1423, 944, 1723]",,False
1063,P334452,,saa10,"[375, 1775, 955, 2053]",,False
1064,P334452,,saa10,"[430, 2095, 941, 2329]",,False
1065,P334452,Rev,saa10,"[424, 2343, 959, 3330]",2.46,True
1066,P334452,,saa10,"[986, 2362, 1197, 3307]",,False
1067,P334452,,saa10,"[393, 3377, 961, 3704]",,False
1068,P334452,,saa10,"[293, 3734, 1004, 4000]",,False
1069,P334238,,saa10,"[91, 102, 329, 932]",,False
1070,P334238,Obv,saa10,"[395, 92, 851, 944]",2.55,True
1071,P334238,,saa10,"[922, 108, 1164, 935]",,False
1072,P334238,,saa10,"[396, 1012, 844, 1251]",,False
1073,P334238,Rev,saa10,"[397, 1308, 851, 2166]",2.55,True
1074,P334238,,saa10,"[409, 2224, 851, 2468]",,False
1075,P334238,,saa10,"[273, 2483, 979, 2751]",,False
1076,P333965,,saa10,"[280, 293, 557, 785]",,False
1077,P333965,,saa10,"[1326, 295, 1563, 753]",,False
1078,P333965,,saa10,"[575, 306, 879, 778]",,False
1079,P333965,Obv,saa10,"[847, 297, 1353, 805]",2.26,True
1080,P333965,,saa10,"[1577, 311, 1837, 776]",,False
1081,P333965,,saa10,"[842, 808, 1343, 1101]",,False
1082,P333965,,saa10,"[839, 1093, 1358, 1620]",,False
1083,P333965,,saa10,"[853, 1618, 1349, 1890]",,False
1084,P333965,,saa10,"[661, 1884, 1511, 2218]",,False
1085,P334164,,saa10,"[1049, 72, 1231, 788]",,False
1086,P334164,,saa10,"[1304, 80, 1507, 789]",,False
1087,P334164,,saa10,"[137, 93, 346, 786]",,False
1088,P334164,Obv,saa10,"[615, 85, 1009, 800]",3.5,True
1089,P334164,,saa10,"[413, 107, 581, 787]",,False
1090,P334164,,saa10,"[635, 841, 1008, 1068]",,False
1091,P334164,,saa10,"[630, 1101, 1029, 1301]",,False
1092,P334164,,saa10,"[655, 1350, 1032, 1566]",,False
1093,P334164,,saa10,"[403, 1604, 585, 2304]",,False
1094,P334164,,saa10,"[1099, 1604, 1278, 2298]",,False
1095,P334164,Rev,saa10,"[636, 1603, 1035, 2308]",3.5,True
1096,P334164,,saa10,"[648, 2361, 1033, 2581]",,False
1097,P334164,,saa10,"[639, 2661, 1048, 2870]",,False
1098,P334297,,saa10,"[114, 62, 341, 649]",,False
1099,P334297,Obv,saa10,"[343, 63, 695, 649]",2.09,True
1100,P334297,,saa10,"[696, 69, 902, 640]",,False
1101,P334297,,saa10,"[343, 657, 692, 866]",,False
1102,P334297,,saa10,"[325, 869, 706, 1462]",,False
1103,P334297,,saa10,"[337, 1464, 696, 1664]",,False
1104,P334297,,saa10,"[149, 1692, 795, 1950]",,False
1105,P334320,,saa10,"[1007, 72, 1237, 663]",,False
1106,P334320,,saa10,"[844, 80, 1000, 660]",,False
1107,P334320,Obv,saa10,"[439, 71, 841, 673]",3.24,True
1108,P334320,,saa10,"[64, 94, 292, 667]",,False
1109,P334320,,saa10,"[284, 102, 440, 657]",,False
1110,P334320,,saa10,"[441, 684, 822, 941]",,False
1111,P334320,,saa10,"[435, 956, 843, 1189]",,False
1112,P334320,,saa10,"[455, 1205, 837, 1409]",,False
1113,P334320,,saa10,"[844, 1419, 1008, 1992]",,False
1114,P334320,,saa10,"[242, 1423, 434, 1990]",,False
1115,P334320,Rev,saa10,"[431, 1413, 841, 2003]",3.24,True
1116,P334320,,saa10,"[444, 1991, 843, 2223]",,False
1117,P334320,,saa10,"[487, 2231, 785, 2375]",,False
1118,P333977,,saa10,"[362, 73, 607, 220]",,False
1119,P333977,,saa10,"[772, 211, 926, 717]",,False
1120,P333977,,saa10,"[52, 215, 199, 710]",,False
1121,P333977,,saa10,"[616, 214, 775, 677]",,False
1122,P333977,,saa10,"[196, 217, 339, 707]",,False
1123,P333977,Obv,saa10,"[341, 213, 627, 717]",3.73,True
1124,P333977,,saa10,"[343, 709, 592, 844]",,False
1125,P333977,,saa10,"[345, 841, 599, 984]",,False
1126,P333977,,saa10,"[345, 981, 544, 1118]",,False
1127,P333977,,saa10,"[208, 1123, 334, 1617]",,False
1128,P333977,Rev,saa10,"[333, 1118, 611, 1624]",3.73,True
1129,P333977,,saa10,"[343, 1637, 597, 1773]",,False
1130,P333977,,saa10,"[306, 1891, 706, 2003]",,False
1131,P334645,Obv,saa10,"[431, 60, 917, 861]",2.95,True
1132,P334645,,saa10,"[915, 87, 1135, 855]",,False
1133,P334645,,saa10,"[442, 857, 882, 1075]",,False
1134,P334645,,saa10,"[446, 1089, 885, 1320]",,False
1135,P334645,,saa10,"[179, 1362, 435, 2127]",,False
1136,P334645,Rev,saa10,"[432, 1352, 902, 2135]",2.95,True
1137,P334645,,saa10,"[1132, 1362, 1377, 2122]",,False
1138,P334645,,saa10,"[900, 1366, 1132, 2118]",,False
1139,P334645,,saa10,"[453, 2138, 881, 2382]",,False
1140,P334645,,saa10,"[339, 2483, 1040, 2749]",,False
1141,P333984,,saa10,"[492, 74, 796, 223]",,False
1142,P333984,,saa10,"[969, 198, 1145, 807]",,False
1143,P333984,,saa10,"[787, 205, 961, 809]",,False
1144,P333984,,saa10,"[101, 211, 275, 797]",,False
1145,P333984,Obv,saa10,"[264, 194, 809, 816]",3.76,True
1146,P333984,,saa10,"[475, 810, 788, 966]",,False
1147,P333984,,saa10,"[482, 974, 785, 1134]",,False
1148,P333984,,saa10,"[807, 1117, 970, 1716]",,False
1149,P333984,Rev,saa10,"[321, 1109, 807, 1724]",3.76,True
1150,P333984,,saa10,"[475, 1725, 795, 1887]",,False
1151,P333984,,saa10,"[447, 2011, 891, 2069]",,False
1152,P334088,,saa10,"[870, 92, 1030, 521]",,False
1153,P334088,Obv,saa10,"[461, 82, 881, 535]",2.8,True
1154,P334088,,saa10,"[141, 104, 305, 519]",,False
1155,P334088,,saa10,"[305, 103, 536, 526]",,False
1156,P334088,,saa10,"[471, 528, 725, 660]",,False
1157,P334088,,saa10,"[474, 659, 709, 805]",,False
1158,P334088,,saa10,"[478, 798, 711, 994]",,False
1159,P334088,Rev,saa10,"[468, 967, 870, 1410]",2.8,True
1160,P334088,,saa10,"[337, 984, 528, 1398]",,False
1161,P334088,,saa10,"[472, 1407, 740, 1559]",,False
1162,P334088,,saa10,"[311, 1591, 917, 1820]",,False
1163,P334448,Obv,saa10,"[12, 12, 997, 2828]",1.82,True
1164,P334448,Rev,saa10,"[376, 78, 712, 774]",1.82,True
1165,P334448,,saa10,"[88, 88, 338, 779]",,False
1166,P334448,,saa10,"[709, 89, 934, 764]",,False
1167,P334448,,saa10,"[374, 806, 714, 1007]",,False
1168,P334448,,saa10,"[354, 1045, 717, 1258]",,False
1169,P334448,,saa10,"[376, 1275, 727, 1435]",,False
1170,P334448,,saa10,"[366, 1464, 745, 2159]",,False
1171,P334448,,saa10,"[368, 2188, 732, 2458]",,False
1172,P334448,,saa10,"[173, 2485, 873, 2741]",,False
1173,P334246,,saa10,"[642, 53, 826, 701]",,False
1174,P334246,,saa10,"[857, 62, 1040, 703]",,False
1175,P334246,Obv,saa10,"[275, 57, 623, 712]",3.14,True
1176,P334246,,saa10,"[70, 74, 251, 703]",,False
1177,P334246,,saa10,"[283, 729, 606, 896]",,False
1178,P334246,Rev,saa10,"[277, 904, 616, 1551]",3.14,True
1179,P334246,,saa10,"[639, 916, 859, 1552]",,False
1180,P334246,,saa10,"[288, 1563, 610, 1728]",,False
1181,P334246,,saa10,"[219, 1846, 810, 1920]",,False
1182,P334885,,saa10,"[426, 0, 900, 503]",,False
1183,P334885,,saa10,"[884, 479, 1309, 1450]",,False
1184,P334885,,saa10,"[27, 489, 479, 1434]",,False
1185,P334885,,saa10,"[467, 496, 892, 1442]",,False
1186,P334885,,saa10,"[457, 1421, 925, 1891]",,False
1187,P334885,,saa10,"[477, 1868, 888, 2829]",,False
1188,P314335,,saa10,"[713, 73, 857, 382]",,False
1189,P314335,,saa10,"[73, 77, 223, 358]",,False
1190,P314335,Rev,saa10,"[258, 73, 676, 361]",2.94,True
1191,P314335,,saa10,"[264, 407, 671, 556]",,False
1192,P314335,,saa10,"[259, 594, 675, 878]",,False
1193,P314335,,saa10,"[264, 920, 673, 1086]",,False
1194,P314335,,saa10,"[321, 1103, 444, 1189]",,False
1195,P314335,,saa10,"[558, 1103, 679, 1189]",,False
1196,P314335,,saa10,"[117, 1140, 205, 1300]",,False
1197,P314335,,saa10,"[186, 1173, 808, 1354]",,False
1198,P314335,,saa10,"[203, 1254, 304, 1336]",,False
1199,P314335,,saa10,"[599, 1254, 699, 1335]",,False
1200,P314335,,saa10,"[303, 1255, 401, 1333]",,False
1201,P314335,,saa10,"[402, 1255, 499, 1333]",,False
1202,P314335,,saa10,"[501, 1255, 599, 1333]",,False
1203,P314335,,saa10,"[699, 1257, 796, 1333]",,False
1204,P333976,,saa10,"[593, 109, 946, 288]",,False
1205,P333976,,saa10,"[974, 278, 1196, 969]",,False
1206,P333976,,saa10,"[1208, 282, 1413, 974]",,False
1207,P333976,,saa10,"[146, 285, 351, 983]",,False
1208,P333976,,saa10,"[361, 287, 588, 972]",,False
1209,P333976,Obv,saa10,"[578, 280, 970, 979]",3.78,True
1210,P333976,,saa10,"[584, 1006, 946, 1200]",,False
1211,P333976,,saa10,"[593, 1209, 958, 1403]",,False
1212,P333976,Rev,saa10,"[581, 1416, 977, 2115]",3.78,True
1213,P333976,,saa10,"[986, 1423, 1208, 2113]",,False
1214,P333976,,saa10,"[353, 1430, 558, 2101]",,False
1215,P333976,,saa10,"[608, 2127, 961, 2306]",,False
1216,P333976,,saa10,"[605, 2310, 970, 2495]",,False
1217,P333976,,saa10,"[448, 2519, 1123, 2772]",,False
1218,P313564,,saa10,"[75, 77, 333, 606]",,False
1219,P313564,,saa10,"[876, 86, 1118, 602]",,False
1220,P313564,Obv,saa10,"[379, 78, 837, 613]",2.97,True
1221,P313564,,saa10,"[390, 646, 824, 894]",,False
1222,P313564,Rev,saa10,"[381, 927, 837, 1460]",2.97,True
1223,P313564,,saa10,"[385, 1505, 827, 1737]",,False
1224,P313564,,saa10,"[262, 1763, 969, 2030]",,False
1225,P333974,Obv,saa10,"[554, 85, 936, 765]",2.9,True
1226,P333974,,saa10,"[931, 93, 1148, 763]",,False
1227,P333974,,saa10,"[97, 94, 349, 754]",,False
1228,P333974,,saa10,"[1159, 95, 1386, 750]",,False
1229,P333974,,saa10,"[357, 100, 552, 748]",,False
1230,P333974,,saa10,"[567, 774, 926, 1001]",,False
1231,P333974,,saa10,"[582, 1029, 922, 1240]",,False
1232,P333974,,saa10,"[371, 1236, 558, 1893]",,False
1233,P333974,,saa10,"[921, 1239, 1116, 1893]",,False
1234,P333974,Rev,saa10,"[564, 1234, 929, 1901]",2.9,True
1235,P333974,,saa10,"[573, 1927, 948, 2149]",,False
1236,P333974,,saa10,"[578, 2142, 946, 2384]",,False
1237,P333974,,saa10,"[395, 2374, 1109, 2645]",,False
1238,P334230,Obv,saa10,"[396, 88, 858, 949]",2.88,True
1239,P334230,,saa10,"[926, 98, 1168, 942]",,False
1240,P334230,,saa10,"[89, 100, 324, 935]",,False
1241,P334230,,saa10,"[405, 1010, 848, 1259]",,False
1242,P334230,Rev,saa10,"[396, 1316, 851, 2171]",2.88,True
1243,P334230,,saa10,"[406, 2231, 851, 2473]",,False
1244,P334230,,saa10,"[284, 2497, 989, 2768]",,False
1245,P334582,,saa10,"[658, 71, 847, 763]",,False
1246,P334582,,saa10,"[853, 75, 1065, 766]",,False
1247,P334582,Obv,saa10,"[265, 69, 647, 772]",2.36,True
1248,P334582,,saa10,"[49, 80, 269, 757]",,False
1249,P334582,,saa10,"[273, 785, 622, 992]",,False
1250,P334582,,saa10,"[662, 1015, 835, 1684]",,False
1251,P334582,Rev,saa10,"[263, 1010, 640, 1698]",2.36,True
1252,P334582,,saa10,"[252, 1704, 624, 1912]",,False
1253,P334582,,saa10,"[153, 1987, 825, 2193]",,False
1254,P313830,,saa10,"[1033, 76, 1398, 773]",,False
1255,P313830,Obv,saa10,"[442, 77, 818, 786]",2.05,True
1256,P313830,,saa10,"[807, 84, 1039, 772]",,False
1257,P313830,,saa10,"[58, 86, 466, 780]",,False
1258,P313830,,saa10,"[506, 794, 810, 1123]",,False
1259,P313830,Rev,saa10,"[466, 1112, 824, 1823]",2.05,True
1260,P313830,,saa10,"[818, 1118, 1053, 1808]",,False
1261,P313830,,saa10,"[512, 1822, 783, 2096]",,False
1262,P237964,,saa10,"[827, 34, 1361, 384]",,False
1263,P237964,,saa10,"[1728, 391, 2065, 1440]",,False
1264,P237964,Obv,saa10,"[799, 388, 1384, 1447]",1.75,True
1265,P237964,,saa10,"[1386, 409, 1690, 1434]",,False
1266,P237964,,saa10,"[461, 419, 817, 1437]",,False
1267,P237964,,saa10,"[93, 424, 426, 1440]",,False
1268,P237964,,saa10,"[814, 1447, 1373, 1780]",,False
1269,P237964,,saa10,"[807, 1796, 1368, 2118]",,False
1270,P237964,,saa10,"[829, 2132, 1350, 2423]",,False
1271,P237964,,saa10,"[1390, 2434, 1686, 3429]",,False
1272,P237964,Rev,saa10,"[812, 2435, 1375, 3433]",1.75,True
1273,P237964,,saa10,"[540, 2456, 821, 3424]",,False
1274,P237964,,saa10,"[1778, 3170, 2036, 4149]",,False
1275,P237964,,saa10,"[833, 3449, 1367, 3828]",,False
1276,P237964,,saa10,"[848, 3857, 1398, 4190]",,False
1277,P237826,,saa10,"[371, 11, 648, 141]",,False
1278,P237826,,saa10,"[838, 131, 984, 663]",,False
1279,P237826,,saa10,"[671, 134, 827, 667]",,False
1280,P237826,Obv,saa10,"[360, 135, 656, 668]",3.53,True
1281,P237826,,saa10,"[40, 145, 181, 660]",,False
1282,P237826,,saa10,"[184, 144, 348, 664]",,False
1283,P237826,,saa10,"[360, 679, 650, 852]",,False
1284,P237826,,saa10,"[367, 864, 650, 1010]",,False
1285,P237826,,saa10,"[368, 1017, 665, 1552]",,False
1286,P237826,,saa10,"[194, 1027, 350, 1548]",,False
1287,P237826,,saa10,"[825, 1073, 927, 1543]",,False
1288,P334027,,saa10,"[756, 71, 944, 907]",,False
1289,P334027,,saa10,"[959, 69, 1201, 916]",,False
1290,P334027,,saa10,"[57, 75, 290, 898]",,False
1291,P334027,Obv,saa10,"[297, 66, 735, 918]",2.8,True
1292,P334027,,saa10,"[298, 923, 734, 1133]",,False
1293,P334027,,saa10,"[303, 1139, 735, 1371]",,False
1294,P334027,,saa10,"[315, 1382, 722, 1558]",,False
1295,P334027,,saa10,"[773, 1569, 967, 2422]",,False
1296,P334027,Rev,saa10,"[303, 1564, 738, 2419]",2.8,True
1297,P334027,,saa10,"[325, 2437, 730, 2619]",,False
1298,P334027,,saa10,"[341, 2656, 645, 2803]",,False
1299,P334235,,saa10,"[107, 89, 420, 952]",,False
1300,P334235,Obv,saa10,"[451, 85, 949, 974]",2.12,True
1301,P334235,,saa10,"[976, 96, 1222, 945]",,False
1302,P334235,,saa10,"[1280, 94, 1584, 951]",,False
1303,P334235,,saa10,"[458, 1011, 943, 1284]",,False
1304,P334235,,saa10,"[439, 1352, 952, 1660]",,False
1305,P334235,,saa10,"[466, 1713, 931, 1970]",,False
1306,P334235,,saa10,"[974, 2009, 1207, 2871]",,False
1307,P334235,Rev,saa10,"[451, 2004, 949, 2879]",2.12,True
1308,P334235,,saa10,"[457, 2926, 933, 3230]",,False
1309,P334261,,saa10,"[777, 61, 1033, 960]",,False
1310,P334261,,saa10,"[1021, 72, 1282, 941]",,False
1311,P334261,,saa10,"[87, 78, 324, 937]",,False
1312,P334261,Obv,saa10,"[321, 71, 768, 950]",2.75,True
1313,P334261,,saa10,"[283, 945, 770, 1196]",,False
1314,P334261,Rev,saa10,"[326, 1194, 776, 2072]",2.75,True
1315,P334261,,saa10,"[793, 1208, 1120, 2058]",,False
1316,P334261,,saa10,"[198, 2066, 766, 2341]",,False
1317,P334261,,saa10,"[216, 2374, 876, 2627]",,False
1318,P336515,,saa10,"[488, 75, 757, 777]",,False
1319,P336515,,saa10,"[764, 74, 1196, 786]",,False
1320,P336515,,saa10,"[749, 774, 1213, 1156]",,False
1321,P336515,,saa10,"[773, 1149, 1215, 1446]",,False
1322,P336515,,saa10,"[428, 1476, 748, 2203]",,False
1323,P336515,Obv,saa10,"[754, 1471, 1226, 2213]",1.3,True
1324,P336515,,saa10,"[55, 1485, 423, 2216]",,False
1325,P336515,,saa10,"[753, 2241, 1075, 2529]",,False
1326,P336515,,saa10,"[766, 2545, 1090, 2696]",,False
