segm_idx,tablet_CDLI,view_desc,collection,bbox,scale,assigned
454,P334193,Obv,saa01,"[1049, 391, 1966, 1999]",1.62,True
455,P334193,,saa01,"[1972, 420, 2376, 1981]",,False
456,P334193,,saa01,"[23, 424, 579, 1977]",,False
457,P334193,,saa01,"[582, 429, 1040, 1978]",,False
458,P334193,,saa01,"[1082, 2009, 1933, 2432]",,False
459,P334193,,saa01,"[1089, 2438, 1953, 2957]",,False
460,P334193,,saa01,"[1091, 2972, 1913, 3328]",,False
461,P334193,,saa01,"[1964, 3324, 2406, 4923]",,False
462,P334193,Rev,saa01,"[1037, 3313, 1967, 4934]",1.62,True
463,P334193,,saa01,"[634, 3376, 1038, 4855]",,False
464,P334193,,saa01,"[2425, 4405, 2877, 5427]",,False
465,P334193,,saa01,"[1077, 4927, 1971, 5459]",,False
466,P313876,,saa01,"[697, 60, 871, 537]",,False
467,P313876,Obv,saa01,"[278, 51, 693, 547]",2.94,True
468,P313876,,saa01,"[60, 70, 268, 533]",,False
469,P313876,,saa01,"[285, 562, 685, 723]",,False
470,P313876,,saa01,"[257, 737, 701, 1237]",,False
471,P313876,,saa01,"[284, 1247, 686, 1439]",,False
472,P313876,,saa01,"[314, 1449, 616, 1592]",,False
473,P334043,,saa01,"[597, 284, 1023, 537]",,False
474,P334043,,saa01,"[1368, 525, 1666, 1420]",,False
475,P334043,,saa01,"[1051, 533, 1359, 1425]",,False
476,P334043,Obv,saa01,"[588, 530, 1048, 1431]",2.14,True
477,P334043,,saa01,"[278, 545, 572, 1420]",,False
478,P334043,,saa01,"[615, 1421, 1054, 1712]",,False
479,P334043,,saa01,"[629, 1723, 1048, 2003]",,False
480,P334043,,saa01,"[642, 2020, 1043, 2273]",,False
481,P334043,,saa01,"[1059, 2273, 1358, 3114]",,False
482,P334043,Rev,saa01,"[634, 2279, 1068, 3116]",2.14,True
483,P334043,,saa01,"[649, 3125, 1077, 3401]",,False
484,P334043,,saa01,"[400, 3403, 1269, 3733]",,False
485,P334519,Obv,saa01,"[424, 61, 901, 550]",2.81,True
486,P334519,,saa01,"[430, 549, 890, 883]",,False
487,P334519,,saa01,"[888, 871, 1220, 1353]",,False
488,P334519,,saa01,"[69, 881, 411, 1358]",,False
489,P334519,Rev,saa01,"[419, 875, 899, 1356]",2.81,True
490,P334519,,saa01,"[423, 1350, 902, 1685]",,False
491,P334519,,saa01,"[423, 1670, 905, 2010]",,False
492,P334519,,saa01,"[291, 2032, 996, 2301]",,False
493,P334082,Obv,saa01,"[39, 29, 275, 386]",4.0,True
494,P334082,,saa01,"[23, 393, 82, 495]",,False
495,P334082,,saa01,"[84, 396, 197, 430]",,False
496,P334082,,saa01,"[75, 427, 323, 500]",,False
497,P334082,,saa01,"[239, 467, 278, 497]",,False
498,P334082,,saa01,"[122, 467, 160, 495]",,False
499,P334082,,saa01,"[162, 467, 198, 495]",,False
500,P334082,,saa01,"[201, 467, 237, 495]",,False
501,P334082,,saa01,"[279, 467, 316, 495]",,False
502,P334055,,saa01,"[618, 198, 1083, 500]",,False
503,P334055,Obv,saa01,"[615, 495, 1128, 1252]",2.28,True
504,P334055,,saa01,"[1143, 511, 1407, 1241]",,False
505,P334055,,saa01,"[639, 1257, 1115, 1556]",,False
506,P334055,Rev,saa01,"[640, 1576, 1153, 2279]",2.28,True
507,P334055,,saa01,"[339, 1593, 631, 2255]",,False
508,P334055,,saa01,"[1387, 1599, 1709, 2274]",,False
509,P334055,,saa01,"[1166, 1628, 1372, 2276]",,False
510,P334055,,saa01,"[660, 2253, 1143, 2552]",,False
511,P334055,,saa01,"[664, 2567, 1143, 2873]",,False
512,P334055,,saa01,"[462, 2891, 1296, 3210]",,False
513,P314275,,saa01,"[951, 80, 1269, 726]",,False
514,P314275,,saa01,"[1276, 85, 1587, 731]",,False
515,P314275,,saa01,"[83, 88, 405, 723]",,False
516,P314275,Rev,saa01,"[403, 78, 949, 746]",2.05,True
517,P314275,,saa01,"[420, 741, 934, 1063]",,False
518,P314275,Obv,saa01,"[418, 1061, 949, 1739]",2.05,True
519,P314275,,saa01,"[939, 1078, 1252, 1736]",,False
520,P314275,,saa01,"[430, 1731, 941, 2059]",,False
521,P314275,,saa01,"[316, 2109, 1021, 2366]",,False
522,P334101,,saa01,"[912, 269, 1415, 533]",,False
523,P334101,,saa01,"[210, 536, 543, 1325]",,False
524,P334101,,saa01,"[1739, 541, 2067, 1292]",,False
525,P334101,Obv,saa01,"[888, 533, 1442, 1331]",1.76,True
526,P334101,,saa01,"[1436, 557, 1714, 1308]",,False
527,P334101,,saa01,"[572, 558, 886, 1223]",,False
528,P334101,,saa01,"[918, 1355, 1433, 1711]",,False
529,P334101,,saa01,"[912, 1714, 1474, 2530]",,False
530,P334101,,saa01,"[929, 2534, 1458, 2886]",,False
531,P334101,,saa01,"[695, 2915, 1670, 3213]",,False
532,P334101,,saa01,"[820, 3137, 1667, 3275]",,False
533,P314056,,saa01,"[589, 55, 818, 320]",,False
534,P314056,Obv,saa01,"[276, 56, 575, 327]",2.05,True
535,P314056,,saa01,"[60, 61, 266, 315]",,False
536,P314056,,saa01,"[270, 316, 577, 521]",,False
537,P314056,,saa01,"[269, 517, 581, 795]",,False
538,P314056,Rev,saa01,"[268, 781, 567, 1006]",2.05,True
539,P314056,,saa01,"[310, 1025, 583, 1175]",,False
540,P314056,,saa01,"[329, 1034, 448, 1083]",,False
541,P313644,,saa01,"[118, 72, 551, 1046]",,False
542,P313644,,saa01,"[1033, 82, 1622, 1032]",,False
543,P313644,,saa01,"[1676, 96, 2119, 1038]",,False
544,P313644,,saa01,"[612, 105, 984, 1034]",,False
545,P313644,,saa01,"[1027, 1082, 1628, 1427]",,False
546,P313644,,saa01,"[1028, 1451, 1615, 1875]",,False
547,P313644,,saa01,"[1031, 1936, 1596, 2295]",,False
548,P313644,Obv,saa01,"[1040, 2302, 1636, 3257]",3.13,True
549,P313644,,saa01,"[645, 2317, 1009, 3267]",,False
550,P313644,,saa01,"[1036, 3282, 1640, 3790]",,False
551,P313644,,saa01,"[959, 3833, 1667, 4101]",,False
552,P314232,,saa01,"[65, 65, 384, 825]",,False
553,P314232,Obv,saa01,"[400, 66, 752, 832]",3.31,True
554,P314232,,saa01,"[776, 71, 1068, 826]",,False
555,P314232,,saa01,"[391, 833, 752, 1124]",,False
556,P314232,,saa01,"[402, 1116, 741, 1855]",,False
557,P314232,,saa01,"[402, 1885, 752, 2181]",,False
558,P314232,,saa01,"[196, 2231, 907, 2492]",,False
559,P334102,,saa01,"[200, 190, 581, 758]",,False
560,P334102,Obv,saa01,"[575, 198, 1259, 807]",1.68,True
561,P334102,,saa01,"[611, 806, 1291, 1200]",,False
562,P334102,,saa01,"[188, 1208, 559, 1781]",,False
563,P334102,Rev,saa01,"[604, 1210, 1244, 1808]",1.68,True
564,P334102,,saa01,"[636, 1811, 1222, 2179]",,False
565,P334102,,saa01,"[726, 2187, 1187, 2396]",,False
566,P334036,Obv,saa01,"[285, 67, 576, 736]",3.67,True
567,P334036,,saa01,"[549, 199, 712, 726]",,False
568,P334036,,saa01,"[707, 198, 895, 729]",,False
569,P334036,,saa01,"[102, 207, 288, 729]",,False
570,P334036,,saa01,"[290, 731, 578, 917]",,False
571,P334036,Rev,saa01,"[287, 908, 585, 1603]",3.67,True
572,P334036,,saa01,"[553, 1075, 715, 1599]",,False
573,P334036,,saa01,"[302, 1608, 571, 1784]",,False
574,P334036,,saa01,"[207, 1830, 685, 2009]",,False
575,P334715,,saa01,"[935, 61, 1317, 885]",,False
576,P334715,Obv,saa01,"[428, 62, 929, 893]",3.01,True
577,P334715,,saa01,"[85, 71, 427, 883]",,False
578,P334715,,saa01,"[1322, 74, 1674, 884]",,False
579,P334715,,saa01,"[429, 880, 965, 1225]",,False
580,P334715,Rev,saa01,"[416, 1210, 941, 2049]",3.01,True
581,P334715,,saa01,"[936, 1223, 1291, 2042]",,False
582,P334715,,saa01,"[429, 2040, 924, 2375]",,False
583,P334715,,saa01,"[304, 2398, 1006, 2664]",,False
584,P334048,Obv,saa01,"[542, 251, 1433, 1812]",3.02,True
585,P334048,,saa01,"[1398, 501, 1777, 1467]",,False
586,P334048,,saa01,"[218, 528, 588, 1462]",,False
587,P334048,,saa01,"[597, 559, 1121, 984]",,False
588,P334048,Rev,saa01,"[525, 1733, 1469, 3037]",3.02,True
589,P334048,,saa01,"[580, 3015, 1122, 3307]",,False
590,P313430,,saa01,"[1485, 57, 1857, 1506]",,False
591,P313430,,saa01,"[70, 62, 442, 1502]",,False
592,P313430,,saa01,"[453, 35, 1499, 1533]",,False
593,P313430,,saa01,"[501, 1552, 1455, 1898]",,False
594,P313430,,saa01,"[466, 1890, 1494, 3361]",,False
595,P313430,,saa01,"[497, 3385, 1455, 3719]",,False
596,P313430,,saa01,"[649, 3782, 1357, 4051]",,False
597,P334176,,saa01,"[262, 10, 366, 65]",,False
598,P334176,,saa01,"[6, 8, 239, 184]",,False
599,P334176,,saa01,"[259, 60, 331, 307]",,False
600,P334176,,saa01,"[326, 66, 372, 185]",,False
601,P334176,,saa01,"[264, 67, 291, 103]",,False
602,P334176,,saa01,"[264, 107, 292, 145]",,False
603,P334176,,saa01,"[264, 147, 292, 182]",,False
604,P334176,,saa01,"[264, 186, 292, 222]",,False
605,P334176,,saa01,"[265, 226, 291, 261]",,False
606,P334176,,saa01,"[264, 264, 291, 301]",,False
607,P334385,,saa01,"[101, 83, 411, 892]",,False
608,P334385,Obv,saa01,"[407, 74, 930, 920]",2.41,True
609,P334385,,saa01,"[930, 87, 1231, 904]",,False
610,P334385,,saa01,"[434, 922, 906, 1130]",,False
611,P334385,,saa01,"[383, 1138, 910, 1430]",,False
612,P334385,,saa01,"[405, 1431, 891, 1660]",,False
613,P334385,,saa01,"[950, 1665, 1155, 2486]",,False
614,P334385,Rev,saa01,"[380, 1655, 938, 2515]",2.41,True
615,P334385,,saa01,"[414, 2514, 949, 2822]",,False
616,P334385,,saa01,"[283, 2826, 1019, 3103]",,False
617,P334078,,saa01,"[116, 91, 367, 816]",,False
618,P334078,Obv,saa01,"[376, 79, 893, 833]",2.93,True
619,P334078,,saa01,"[901, 91, 1150, 821]",,False
620,P334078,,saa01,"[388, 820, 883, 1066]",,False
621,P334078,Rev,saa01,"[386, 1060, 904, 1820]",2.93,True
622,P334078,,saa01,"[413, 1815, 902, 2046]",,False
623,P334078,,saa01,"[398, 2043, 897, 2291]",,False
624,P334078,,saa01,"[314, 2325, 999, 2589]",,False
625,P334127,,saa01,"[651, 272, 959, 980]",,False
626,P334127,Obv,saa01,"[954, 253, 1660, 1010]",1.52,True
627,P334127,,saa01,"[282, 273, 632, 963]",,False
628,P334127,,saa01,"[1655, 279, 1999, 846]",,False
629,P334127,,saa01,"[2000, 284, 2358, 991]",,False
630,P334127,,saa01,"[989, 992, 1646, 1397]",,False
631,P334127,,saa01,"[992, 1381, 1664, 2098]",,False
632,P334127,,saa01,"[779, 2073, 1809, 2808]",,False
633,P334127,,saa01,"[937, 2569, 1765, 2671]",,False
634,P313416,,saa01,"[286, 88, 615, 284]",,False
635,P313416,Obv,saa01,"[279, 270, 631, 885]",3.32,True
636,P313416,,saa01,"[614, 278, 784, 881]",,False
637,P313416,,saa01,"[785, 277, 981, 879]",,False
638,P313416,,saa01,"[100, 294, 289, 865]",,False
639,P313416,,saa01,"[281, 886, 637, 1075]",,False
640,P313416,,saa01,"[299, 1074, 617, 1232]",,False
641,P313416,Rev,saa01,"[271, 1217, 631, 1831]",3.32,True
642,P313416,,saa01,"[609, 1226, 779, 1824]",,False
643,P313416,,saa01,"[277, 1837, 608, 2021]",,False
644,P313416,,saa01,"[203, 2054, 737, 2260]",,False
645,P313755,,saa01,"[8, 0, 178, 271]",,False
646,P313755,,saa01,"[184, 96, 261, 138]",,False
647,P313755,,saa01,"[172, 135, 241, 268]",,False
648,P313755,,saa01,"[211, 153, 226, 181]",,False
649,P313755,,saa01,"[179, 188, 203, 236]",,False
650,P313755,,saa01,"[239, 199, 263, 256]",,False
651,P313755,,saa01,"[180, 239, 202, 264]",,False
652,P314026,,saa01,"[95, 78, 347, 813]",,False
653,P314026,,saa01,"[373, 87, 558, 804]",,False
654,P314026,Obv,saa01,"[621, 85, 901, 814]",2.99,True
655,P314026,,saa01,"[943, 86, 1195, 824]",,False
656,P314026,,saa01,"[606, 872, 902, 1107]",,False
657,P314026,,saa01,"[614, 1138, 896, 1371]",,False
658,P314026,,saa01,"[619, 1389, 903, 1571]",,False
659,P314026,,saa01,"[330, 1618, 509, 1869]",,False
660,P314026,Rev,saa01,"[594, 1613, 899, 2349]",2.99,True
661,P314026,,saa01,"[315, 1835, 513, 2345]",,False
662,P314026,,saa01,"[610, 2376, 900, 2628]",,False
663,P314026,,saa01,"[584, 2680, 892, 2823]",,False
664,P313885,Obv,saa01,"[103, 55, 401, 555]",2.98,True
665,P313885,,saa01,"[400, 60, 646, 556]",,False
666,P313885,,saa01,"[110, 563, 230, 611]",,False
667,P313885,,saa01,"[59, 579, 111, 673]",,False
668,P313885,,saa01,"[106, 609, 360, 692]",,False
669,P334141,,saa01,"[304, 194, 685, 1454]",,False
670,P334141,Obv,saa01,"[654, 194, 1353, 1510]",2.22,True
671,P334141,,saa01,"[1351, 209, 1721, 1513]",,False
672,P334141,,saa01,"[642, 1513, 1319, 1757]",,False
673,P334141,,saa01,"[651, 1738, 1329, 2098]",,False
674,P334141,,saa01,"[665, 2084, 1325, 2348]",,False
675,P334141,,saa01,"[573, 2384, 1343, 3711]",,False
676,P334141,,saa01,"[610, 3705, 1288, 4075]",,False
677,P334141,,saa01,"[499, 4129, 1421, 4485]",,False
678,P314048,Obv,saa01,"[440, 53, 821, 388]",3.02,True
679,P314048,,saa01,"[59, 60, 317, 386]",,False
680,P314048,,saa01,"[298, 64, 466, 375]",,False
681,P314048,,saa01,"[794, 59, 1062, 385]",,False
682,P314048,,saa01,"[443, 381, 812, 607]",,False
683,P314048,Rev,saa01,"[440, 591, 812, 831]",3.02,True
684,P314048,,saa01,"[445, 815, 817, 994]",,False
685,P314048,,saa01,"[309, 984, 458, 1273]",,False
686,P314048,,saa01,"[441, 976, 823, 1286]",,False
687,P314048,,saa01,"[440, 1261, 758, 1485]",,False
688,P314048,,saa01,"[469, 1487, 771, 1631]",,False
689,P314257,,saa01,"[55, 63, 331, 628]",,False
690,P314257,,saa01,"[654, 62, 945, 623]",,False
691,P314257,Obv,saa01,"[326, 64, 673, 625]",2.51,True
692,P314257,,saa01,"[341, 630, 655, 907]",,False
693,P314257,Rev,saa01,"[335, 905, 649, 1470]",2.51,True
694,P314257,,saa01,"[337, 1458, 657, 1737]",,False
695,P314257,,saa01,"[335, 1746, 647, 1896]",,False
696,P336596,,saa01,"[52, 16, 289, 414]",,False
697,P336596,,saa01,"[14, 413, 70, 514]",,False
698,P336596,,saa01,"[74, 415, 186, 449]",,False
699,P336596,,saa01,"[68, 448, 310, 531]",,False
700,P336596,,saa01,"[111, 486, 149, 523]",,False
701,P336596,,saa01,"[268, 486, 305, 523]",,False
702,P336596,,saa01,"[190, 487, 227, 523]",,False
703,P336596,,saa01,"[152, 487, 186, 522]",,False
704,P336596,,saa01,"[230, 487, 265, 523]",,False
705,P334053,,saa01,"[842, 65, 1136, 682]",,False
706,P334053,,saa01,"[70, 67, 360, 673]",,False
707,P334053,Obv,saa01,"[345, 58, 837, 694]",2.34,True
708,P334053,,saa01,"[368, 686, 814, 981]",,False
709,P334053,,saa01,"[361, 985, 821, 1662]",,False
710,P334053,,saa01,"[359, 1719, 847, 2011]",,False
711,P334053,,saa01,"[283, 2047, 990, 2318]",,False
712,P313660,Obv,saa01,"[775, 192, 2532, 1618]",1.51,True
713,P313660,,saa01,"[274, 244, 830, 1531]",,False
714,P313660,,saa01,"[2479, 264, 3078, 1572]",,False
715,P313660,,saa01,"[1247, 1547, 1977, 2056]",,False
716,P313660,,saa01,"[1240, 2059, 1993, 3099]",,False
717,P313660,,saa01,"[1257, 3268, 1763, 3757]",,False
718,P313660,,saa01,"[1274, 3799, 2081, 4014]",,False
719,P313660,,saa01,"[1278, 4003, 2077, 4119]",,False
720,P334172,,saa01,"[136, 164, 386, 658]",,False
721,P334172,,saa01,"[958, 165, 1193, 655]",,False
722,P334172,Obv,saa01,"[412, 168, 712, 664]",2.53,True
723,P334172,,saa01,"[731, 174, 937, 654]",,False
724,P334172,,saa01,"[404, 674, 720, 922]",,False
725,P334172,Rev,saa01,"[405, 932, 732, 1467]",2.53,True
726,P334172,,saa01,"[775, 947, 966, 1452]",,False
727,P334172,,saa01,"[400, 1483, 698, 1716]",,False
728,P334172,,saa01,"[293, 1821, 840, 1881]",,False
729,P313677,Obv,saa01,"[47, 10, 299, 370]",3.42,True
730,P313677,,saa01,"[44, 405, 99, 507]",,False
731,P313677,,saa01,"[102, 407, 217, 443]",,False
732,P313677,,saa01,"[98, 440, 340, 515]",,False
733,P313677,,saa01,"[102, 478, 138, 507]",,False
734,P313677,,saa01,"[180, 478, 218, 509]",,False
735,P313677,,saa01,"[258, 478, 297, 509]",,False
736,P313677,,saa01,"[296, 478, 337, 509]",,False
737,P313677,,saa01,"[140, 479, 179, 507]",,False
738,P313677,,saa01,"[220, 479, 257, 507]",,False
739,P314273,,saa01,"[966, 58, 1182, 675]",,False
740,P314273,,saa01,"[706, 58, 962, 674]",,False
741,P314273,Obv,saa01,"[310, 56, 702, 680]",2.64,True
742,P314273,,saa01,"[87, 70, 303, 677]",,False
743,P314273,,saa01,"[311, 687, 691, 890]",,False
744,P314273,,saa01,"[314, 882, 699, 1505]",,False
745,P314273,,saa01,"[312, 1517, 720, 1757]",,False
746,P314273,,saa01,"[224, 1779, 861, 2045]",,False
747,P334165,Obv,saa01,"[292, 67, 1065, 813]",3.1,True
748,P334165,,saa01,"[1038, 269, 1261, 787]",,False
749,P334165,,saa01,"[103, 274, 320, 794]",,False
750,P334165,,saa01,"[512, 782, 838, 953]",,False
751,P334165,,saa01,"[533, 940, 834, 1136]",,False
752,P334165,,saa01,"[529, 1118, 848, 1792]",,False
753,P334165,,saa01,"[542, 1807, 838, 2017]",,False
754,P334165,,saa01,"[426, 2074, 948, 2284]",,False
755,P334804,Obv,saa01,"[216, 52, 729, 612]",2.99,True
756,P334804,,saa01,"[70, 70, 226, 591]",,False
757,P334804,,saa01,"[732, 78, 899, 591]",,False
758,P334804,,saa01,"[233, 643, 712, 794]",,False
759,P334804,,saa01,"[216, 827, 727, 1379]",,False
760,P334804,,saa01,"[239, 1419, 713, 1566]",,False
761,P334804,,saa01,"[219, 1596, 860, 1853]",,False
762,P334136,,saa01,"[1276, 131, 1518, 851]",,False
763,P334136,,saa01,"[1028, 149, 1270, 864]",,False
764,P334136,,saa01,"[148, 155, 395, 851]",,False
765,P334136,Obv,saa01,"[640, 149, 1021, 867]",2.68,True
766,P334136,,saa01,"[398, 159, 640, 854]",,False
767,P334136,,saa01,"[645, 862, 1022, 1076]",,False
768,P334136,,saa01,"[650, 1078, 1023, 1307]",,False
769,P334136,,saa01,"[667, 1309, 1022, 1523]",,False
770,P334136,,saa01,"[1032, 1501, 1236, 2215]",,False
771,P334136,,saa01,"[399, 1507, 676, 2215]",,False
772,P334136,Rev,saa01,"[659, 1502, 1043, 2220]",2.68,True
773,P334136,,saa01,"[656, 2220, 1029, 2509]",,False
774,P334136,,saa01,"[666, 2516, 1036, 2748]",,False
775,P334136,,saa01,"[492, 2798, 1179, 3060]",,False
776,P334658,,saa01,"[1887, 182, 2329, 1568]",,False
777,P334658,Obv,saa01,"[642, 183, 1473, 1603]",1.35,True
778,P334658,,saa01,"[1485, 207, 1867, 1246]",,False
779,P334658,,saa01,"[219, 223, 645, 1572]",,False
780,P334658,,saa01,"[666, 1607, 1440, 2003]",,False
781,P334658,,saa01,"[735, 2040, 1321, 2491]",,False
782,P334658,,saa01,"[727, 2235, 1549, 3435]",,False
783,P334658,,saa01,"[728, 3415, 1544, 3825]",,False
784,P334658,,saa01,"[570, 3810, 1720, 4245]",,False
785,P334384,,saa01,"[1023, 66, 1279, 819]",,False
786,P334384,Obv,saa01,"[587, 64, 1021, 821]",2.41,True
787,P334384,,saa01,"[63, 81, 313, 801]",,False
788,P334384,,saa01,"[348, 85, 584, 806]",,False
789,P334384,,saa01,"[605, 844, 964, 1072]",,False
790,P334384,,saa01,"[604, 1077, 1037, 1330]",,False
791,P334384,,saa01,"[613, 1343, 989, 1602]",,False
792,P334384,,saa01,"[580, 1594, 1031, 2386]",,False
793,P334384,,saa01,"[610, 2399, 1019, 2646]",,False
794,P334384,,saa01,"[528, 2655, 1164, 2925]",,False
795,P314316,Obv,saa01,"[489, 74, 988, 1075]",2.21,True
796,P314316,,saa01,"[1052, 83, 1345, 1066]",,False
797,P314316,,saa01,"[104, 87, 388, 1062]",,False
798,P314316,,saa01,"[486, 1150, 990, 1434]",,False
799,P314316,Rev,saa01,"[484, 1488, 1022, 2522]",2.21,True
800,P314316,,saa01,"[495, 2578, 1011, 2871]",,False
801,P314316,,saa01,"[361, 2891, 1065, 3155]",,False
802,P334496,,saa01,"[833, 56, 1113, 866]",,False
803,P334496,Obv,saa01,"[355, 49, 835, 867]",2.68,True
804,P334496,,saa01,"[98, 61, 368, 858]",,False
805,P334496,,saa01,"[367, 879, 817, 1141]",,False
806,P334496,Rev,saa01,"[361, 1141, 811, 1954]",2.68,True
807,P334496,,saa01,"[359, 1963, 816, 2246]",,False
808,P334496,,saa01,"[241, 2294, 944, 2556]",,False
809,P334444,,saa01,"[68, 61, 297, 485]",,False
810,P334444,Obv,saa01,"[297, 56, 639, 497]",3.12,True
811,P334444,,saa01,"[658, 67, 858, 484]",,False
812,P334444,,saa01,"[293, 494, 630, 699]",,False
813,P334444,,saa01,"[299, 708, 631, 1161]",,False
814,P334444,,saa01,"[307, 1156, 634, 1390]",,False
815,P334444,,saa01,"[303, 1412, 600, 1560]",,False
816,P334443,,saa01,"[715, 61, 979, 559]",,False
817,P334443,Obv,saa01,"[266, 57, 715, 558]",2.82,True
818,P334443,,saa01,"[67, 69, 292, 555]",,False
819,P334443,,saa01,"[286, 570, 682, 774]",,False
820,P334443,Rev,saa01,"[278, 774, 704, 1280]",2.82,True
821,P334443,,saa01,"[284, 1273, 691, 1521]",,False
822,P334443,,saa01,"[291, 1536, 594, 1679]",,False
823,P314054,,saa01,"[5, 1, 273, 368]",,False
824,P314054,,saa01,"[281, 77, 383, 116]",,False
825,P314054,,saa01,"[274, 111, 392, 359]",,False
826,P314054,,saa01,"[347, 122, 386, 233]",,False
827,P314054,,saa01,"[318, 121, 342, 169]",,False
828,P314054,,saa01,"[282, 158, 310, 197]",,False
829,P314054,,saa01,"[282, 199, 309, 234]",,False
830,P314054,,saa01,"[282, 237, 310, 274]",,False
831,P314054,,saa01,"[282, 277, 310, 314]",,False
832,P314054,,saa01,"[284, 317, 308, 352]",,False
833,P334213,,saa01,"[551, 70, 979, 849]",,False
834,P334213,,saa01,"[564, 840, 931, 1051]",,False
835,P334213,,saa01,"[60, 1038, 316, 1814]",,False
836,P334213,,saa01,"[295, 1041, 546, 1819]",,False
837,P334213,Obv,saa01,"[543, 1033, 972, 1827]",3.08,True
838,P334213,,saa01,"[1189, 1041, 1450, 1809]",,False
839,P334213,,saa01,"[985, 1046, 1178, 1808]",,False
840,P334213,,saa01,"[565, 1825, 951, 2067]",,False
841,P334213,,saa01,"[549, 2060, 966, 2318]",,False
842,P334213,,saa01,"[600, 2344, 913, 2490]",,False
843,P314032,,saa01,"[17, 3, 291, 335]",,False
844,P314032,,saa01,"[314, 63, 394, 121]",,False
845,P314032,,saa01,"[294, 119, 333, 360]",,False
846,P314032,,saa01,"[330, 122, 363, 355]",,False
847,P314032,,saa01,"[301, 122, 327, 157]",,False
848,P314032,,saa01,"[366, 124, 404, 235]",,False
849,P314032,,saa01,"[300, 161, 328, 199]",,False
850,P314032,,saa01,"[300, 201, 328, 237]",,False
851,P314032,,saa01,"[300, 240, 328, 276]",,False
852,P314032,,saa01,"[301, 280, 327, 315]",,False
853,P314032,,saa01,"[300, 318, 328, 356]",,False
854,P334037,,saa01,"[507, 84, 794, 252]",,False
855,P334037,,saa01,"[959, 227, 1166, 773]",,False
856,P334037,,saa01,"[110, 230, 319, 766]",,False
857,P334037,,saa01,"[805, 238, 953, 765]",,False
858,P334037,Obv,saa01,"[500, 232, 813, 773]",3.33,True
859,P334037,,saa01,"[336, 241, 525, 760]",,False
860,P334037,,saa01,"[514, 781, 804, 949]",,False
861,P334037,,saa01,"[520, 944, 801, 1148]",,False
862,P334037,,saa01,"[535, 1155, 803, 1295]",,False
863,P334037,Rev,saa01,"[525, 1276, 838, 1830]",3.33,True
864,P334037,,saa01,"[841, 1283, 1006, 1516]",,False
865,P334037,,saa01,"[367, 1293, 529, 1821]",,False
866,P334037,,saa01,"[836, 1451, 1004, 1826]",,False
867,P334037,,saa01,"[540, 1836, 836, 2037]",,False
868,P334037,,saa01,"[410, 2056, 936, 2265]",,False
869,P334397,,saa01,"[268, 322, 568, 1575]",,False
870,P334397,,saa01,"[579, 310, 1237, 1582]",,False
871,P334397,,saa01,"[1266, 326, 1566, 1566]",,False
872,P334397,,saa01,"[599, 1615, 1230, 1919]",,False
873,P334397,,saa01,"[621, 1946, 1212, 2246]",,False
874,P334397,,saa01,"[289, 2276, 605, 3491]",,False
875,P334397,,saa01,"[1270, 2277, 1561, 3490]",,False
876,P334397,Obv,saa01,"[610, 2266, 1270, 3521]",0.99,True
877,P334397,,saa01,"[612, 3538, 1271, 3849]",,False
878,P334397,,saa01,"[422, 3845, 1390, 4214]",,False
879,P334039,Obv,saa01,"[639, 102, 1085, 1208]",2.18,True
880,P334039,,saa01,"[1345, 330, 1621, 1200]",,False
881,P334039,,saa01,"[1083, 342, 1355, 1208]",,False
882,P334039,,saa01,"[114, 350, 386, 1193]",,False
883,P334039,,saa01,"[380, 353, 669, 1194]",,False
884,P334039,,saa01,"[661, 1198, 1063, 1418]",,False
885,P334039,,saa01,"[663, 1412, 1080, 1666]",,False
886,P334039,,saa01,"[657, 1664, 1078, 1957]",,False
887,P334039,Rev,saa01,"[650, 1935, 1096, 2805]",2.18,True
888,P334039,,saa01,"[391, 1950, 692, 2787]",,False
889,P334039,,saa01,"[1063, 1951, 1343, 2797]",,False
890,P334039,,saa01,"[662, 2815, 1046, 3010]",,False
891,P334039,,saa01,"[664, 3006, 1064, 3248]",,False
892,P334039,,saa01,"[504, 3347, 1220, 3623]",,False
893,P334632,Obv,saa01,"[336, 54, 537, 728]",2.56,True
894,P334632,,saa01,"[551, 55, 746, 727]",,False
895,P334632,,saa01,"[762, 54, 976, 730]",,False
896,P334632,,saa01,"[85, 58, 289, 728]",,False
897,P334632,,saa01,"[319, 755, 541, 965]",,False
898,P334632,,saa01,"[558, 969, 772, 1644]",,False
899,P334632,,saa01,"[394, 983, 536, 1325]",,False
900,P334632,,saa01,"[291, 1294, 541, 1643]",,False
901,P334632,,saa01,"[286, 1651, 551, 1884]",,False
902,P334298,,saa01,"[71, 97, 318, 876]",,False
903,P334298,Rev,saa01,"[337, 90, 751, 873]",3.11,True
904,P334298,,saa01,"[732, 98, 955, 868]",,False
905,P334298,,saa01,"[978, 107, 1228, 869]",,False
906,P334298,,saa01,"[335, 911, 747, 1141]",,False
907,P334298,,saa01,"[353, 1189, 748, 1440]",,False
908,P334298,Obv,saa01,"[346, 1467, 748, 2250]",3.11,True
909,P334298,,saa01,"[345, 2295, 750, 2518]",,False
910,P334298,,saa01,"[342, 2552, 750, 2857]",,False
911,P334298,,saa01,"[151, 2887, 893, 3151]",,False
912,P313543,,saa01,"[378, 69, 869, 328]",,False
913,P313543,,saa01,"[85, 332, 373, 996]",,False
