segm_idx,tablet_CDLI,view_desc,collection,bbox,scale,assigned
459,P313869,,saa16,"[78, 94, 360, 718]",,False
460,P313869,,saa16,"[381, 731, 722, 987]",,False
461,P313869,Rev,saa16,"[376, 989, 731, 1812]",3.0,True
462,P313869,,saa16,"[380, 1806, 725, 2077]",,False
463,P313869,,saa16,"[390, 2109, 696, 2259]",,False
464,P334132,,saa16,"[563, 106, 960, 317]",,False
465,P334132,,saa16,"[968, 299, 1198, 998]",,False
466,P334132,,saa16,"[1190, 298, 1436, 999]",,False
467,P334132,Obv,saa16,"[553, 293, 990, 1007]",2.38,True
468,P334132,,saa16,"[99, 308, 337, 1003]",,False
469,P334132,,saa16,"[339, 311, 577, 998]",,False
470,P334132,,saa16,"[582, 991, 964, 1229]",,False
471,P334132,Rev,saa16,"[570, 1219, 1007, 2138]",2.38,True
472,P334132,,saa16,"[981, 1426, 1189, 2126]",,False
473,P334132,,saa16,"[360, 1443, 571, 2120]",,False
474,P334132,,saa16,"[570, 2153, 981, 2383]",,False
475,P334132,,saa16,"[441, 2431, 1155, 2701]",,False
476,P334808,,saa16,"[768, 70, 970, 530]",,False
477,P334808,Obv,saa16,"[276, 60, 770, 540]",2.93,True
478,P334808,,saa16,"[62, 73, 287, 528]",,False
479,P334808,,saa16,"[283, 551, 762, 783]",,False
480,P334808,Rev,saa16,"[282, 787, 771, 1275]",2.93,True
481,P334808,,saa16,"[293, 1292, 768, 1522]",,False
482,P334808,,saa16,"[180, 1556, 879, 1812]",,False
483,P314303,,saa16,"[1094, 72, 1268, 439]",,False
484,P314303,,saa16,"[820, 93, 1049, 441]",,False
485,P314303,,saa16,"[74, 98, 243, 448]",,False
486,P314303,Obv,saa16,"[294, 94, 775, 450]",2.68,True
487,P314303,,saa16,"[300, 502, 786, 690]",,False
488,P314303,,saa16,"[296, 723, 783, 1081]",,False
489,P314303,,saa16,"[301, 1137, 787, 1344]",,False
490,P314303,,saa16,"[213, 1361, 918, 1629]",,False
491,P314303,,saa16,"[661, 1379, 782, 1464]",,False
492,P314114,,saa16,"[28, 8, 156, 128]",,False
493,P314114,,saa16,"[0, 2, 303, 326]",,False
494,P314114,,saa16,"[319, 44, 421, 101]",,False
495,P314114,,saa16,"[315, 98, 386, 339]",,False
496,P314114,,saa16,"[318, 103, 346, 137]",,False
497,P314114,,saa16,"[385, 104, 423, 215]",,False
498,P314114,,saa16,"[318, 141, 346, 179]",,False
499,P314114,,saa16,"[319, 181, 346, 217]",,False
500,P314114,,saa16,"[319, 220, 346, 257]",,False
501,P314114,,saa16,"[320, 261, 345, 295]",,False
502,P314114,,saa16,"[318, 298, 346, 336]",,False
503,P334393,Obv,saa16,"[968, 238, 1638, 1281]",2.12,True
504,P334393,,saa16,"[627, 258, 975, 1266]",,False
505,P334393,,saa16,"[1648, 258, 1996, 1271]",,False
506,P334393,,saa16,"[983, 1283, 1623, 1627]",,False
507,P334393,,saa16,"[997, 1632, 1657, 1962]",,False
508,P334393,,saa16,"[977, 1998, 1595, 2294]",,False
509,P334393,,saa16,"[187, 2286, 550, 3340]",,False
510,P334393,,saa16,"[586, 2294, 969, 3345]",,False
511,P334393,Rev,saa16,"[946, 2280, 1647, 3364]",2.12,True
512,P334393,,saa16,"[1990, 2299, 2362, 3336]",,False
513,P334393,,saa16,"[1653, 2305, 1983, 3278]",,False
514,P334393,,saa16,"[979, 3369, 1618, 3708]",,False
515,P334393,,saa16,"[856, 3750, 1845, 4122]",,False
516,P313768,,saa16,"[7, 0, 458, 484]",,False
517,P313768,,saa16,"[506, 155, 624, 461]",,False
518,P313768,,saa16,"[518, 218, 546, 254]",,False
519,P313768,,saa16,"[584, 219, 617, 332]",,False
520,P313768,,saa16,"[518, 257, 546, 295]",,False
521,P313768,,saa16,"[518, 296, 547, 333]",,False
522,P313768,,saa16,"[518, 336, 546, 373]",,False
523,P313768,,saa16,"[517, 375, 547, 413]",,False
524,P313768,,saa16,"[519, 415, 545, 451]",,False
525,P334550,,saa16,"[439, 18, 1257, 406]",,False
526,P334550,,saa16,"[1275, 344, 1713, 1297]",,False
527,P334550,,saa16,"[35, 369, 508, 1368]",,False
528,P334550,Obv,saa16,"[474, 362, 1301, 1356]",1.27,True
529,P334550,,saa16,"[513, 1317, 1309, 1772]",,False
530,P334550,Rev,saa16,"[496, 1744, 1312, 2736]",1.27,True
531,P314035,,saa16,"[5, 6, 304, 317]",,False
532,P314035,,saa16,"[322, 31, 423, 86]",,False
533,P314035,,saa16,"[315, 85, 389, 327]",,False
534,P314035,,saa16,"[387, 89, 427, 203]",,False
535,P314035,,saa16,"[322, 127, 349, 165]",,False
536,P314035,,saa16,"[322, 167, 350, 203]",,False
537,P314035,,saa16,"[322, 206, 350, 243]",,False
538,P314035,,saa16,"[322, 246, 350, 282]",,False
539,P314035,,saa16,"[323, 285, 348, 320]",,False
540,P334860,,saa16,"[98, 58, 259, 477]",,False
541,P334860,,saa16,"[477, 64, 640, 475]",,False
542,P334860,Obv,saa16,"[277, 69, 456, 490]",3.06,True
543,P334860,,saa16,"[271, 498, 467, 663]",,False
544,P334860,,saa16,"[76, 664, 263, 1085]",,False
545,P334860,,saa16,"[276, 664, 462, 1078]",,False
546,P334860,,saa16,"[270, 1088, 478, 1281]",,False
547,P334860,,saa16,"[257, 1300, 519, 1446]",,False
548,P336778,,saa16,"[906, 138, 2071, 428]",,False
549,P336778,Rev,saa16,"[879, 456, 2230, 1174]",1.77,True
550,P336778,,saa16,"[2253, 482, 2565, 1168]",,False
551,P336778,,saa16,"[150, 495, 440, 1139]",,False
552,P336778,,saa16,"[481, 502, 828, 1141]",,False
553,P336778,,saa16,"[899, 1191, 2214, 1548]",,False
554,P336778,,saa16,"[913, 1571, 2208, 1891]",,False
555,P336778,,saa16,"[921, 1931, 2196, 2192]",,False
556,P336778,Obv,saa16,"[884, 2236, 2233, 2935]",1.77,True
557,P336778,,saa16,"[480, 2259, 838, 2904]",,False
558,P336778,,saa16,"[900, 2962, 2127, 3297]",,False
559,P336778,,saa16,"[918, 3312, 2196, 3642]",,False
560,P336778,,saa16,"[1091, 3646, 1928, 3954]",,False
561,P314154,Obv,saa16,"[14, 0, 270, 556]",1.42,True
562,P314154,,saa16,"[60, 579, 177, 629]",,False
563,P314154,,saa16,"[3, 590, 61, 699]",,False
564,P314154,,saa16,"[55, 625, 301, 707]",,False
565,P334495,,saa16,"[805, 74, 987, 780]",,False
566,P334495,,saa16,"[57, 92, 246, 792]",,False
567,P334495,Obv,saa16,"[259, 77, 783, 804]",2.45,True
568,P334495,,saa16,"[272, 836, 770, 1016]",,False
569,P334495,,saa16,"[259, 1055, 783, 1788]",,False
570,P334495,,saa16,"[262, 1822, 770, 2000]",,False
571,P334495,,saa16,"[148, 2048, 846, 2310]",,False
572,P334191,,saa16,"[422, 70, 960, 287]",,False
573,P334191,,saa16,"[57, 286, 412, 690]",,False
574,P334191,,saa16,"[952, 295, 1214, 683]",,False
575,P334191,Obv,saa16,"[414, 302, 945, 691]",2.44,True
576,P334191,,saa16,"[420, 679, 954, 1015]",,False
577,P334191,,saa16,"[424, 1009, 944, 1410]",,False
578,P334191,,saa16,"[441, 1416, 937, 1674]",,False
579,P334191,,saa16,"[508, 1681, 839, 1832]",,False
580,P314271,Obv,saa16,"[106, 54, 345, 330]",4.0,True
581,P314271,,saa16,"[113, 328, 346, 608]",,False
582,P314271,,saa16,"[117, 618, 327, 715]",,False
583,P314271,,saa16,"[119, 744, 239, 793]",,False
584,P314271,,saa16,"[69, 760, 121, 866]",,False
585,P314271,,saa16,"[120, 795, 362, 828]",,False
586,P314271,,saa16,"[116, 827, 370, 883]",,False
587,P334325,,saa16,"[1511, 68, 1789, 1060]",,False
588,P334325,,saa16,"[1129, 68, 1479, 1051]",,False
589,P334325,Obv,saa16,"[411, 61, 1127, 1096]",2.35,True
590,P334325,,saa16,"[87, 90, 373, 1061]",,False
591,P334325,,saa16,"[440, 1119, 1102, 1421]",,False
592,P334325,Rev,saa16,"[418, 1466, 1140, 2482]",2.35,True
593,P334325,,saa16,"[1145, 1498, 1489, 2462]",,False
594,P334325,,saa16,"[443, 2533, 1108, 2764]",,False
595,P334325,,saa16,"[429, 2798, 1131, 3059]",,False
596,P313566,,saa16,"[67, 61, 342, 1066]",,False
597,P313566,Obv,saa16,"[356, 55, 893, 1082]",2.49,True
598,P313566,,saa16,"[888, 74, 1172, 1063]",,False
599,P313566,,saa16,"[364, 1117, 869, 1407]",,False
600,P313566,,saa16,"[350, 1449, 889, 2489]",,False
601,P313566,,saa16,"[364, 2556, 869, 2856]",,False
602,P313566,,saa16,"[234, 2884, 938, 3150]",,False
603,P334541,,saa16,"[315, 25, 535, 166]",,False
604,P334541,Obv,saa16,"[295, 161, 539, 554]",4.0,True
605,P334541,,saa16,"[15, 168, 163, 553]",,False
606,P334541,,saa16,"[703, 169, 851, 547]",,False
607,P334541,,saa16,"[171, 172, 290, 548]",,False
608,P334541,,saa16,"[564, 174, 694, 550]",,False
609,P334541,,saa16,"[315, 556, 540, 702]",,False
610,P334541,,saa16,"[562, 711, 712, 1088]",,False
611,P334541,,saa16,"[128, 712, 279, 1090]",,False
612,P334541,,saa16,"[299, 709, 543, 1095]",,False
613,P334541,,saa16,"[756, 865, 847, 1077]",,False
614,P334309,,saa16,"[783, 241, 2146, 524]",,False
615,P334309,Obv,saa16,"[735, 517, 2175, 1262]",1.37,True
616,P334309,,saa16,"[423, 541, 731, 1203]",,False
617,P334309,,saa16,"[2174, 544, 2511, 1226]",,False
618,P334309,,saa16,"[2532, 551, 2893, 1236]",,False
619,P334309,,saa16,"[773, 1254, 2151, 1548]",,False
620,P334309,,saa16,"[770, 1539, 2145, 1905]",,False
621,P334309,,saa16,"[785, 1900, 2134, 2213]",,False
622,P334309,Rev,saa16,"[762, 2226, 2184, 2967]",1.37,True
623,P334309,,saa16,"[2194, 2251, 2502, 2904]",,False
624,P334309,,saa16,"[784, 2996, 2149, 3333]",,False
625,P334309,,saa16,"[885, 3508, 2039, 3945]",,False
626,P334702,Obv,saa16,"[315, 54, 676, 613]",2.43,True
627,P334702,,saa16,"[343, 604, 656, 909]",,False
628,P334702,,saa16,"[65, 898, 355, 1437]",,False
629,P334702,,saa16,"[341, 898, 649, 1451]",,False
630,P334702,,saa16,"[657, 904, 985, 1434]",,False
631,P334702,,saa16,"[350, 1457, 651, 1724]",,False
632,P334702,,saa16,"[149, 1765, 851, 2029]",,False
633,P334639,Obv,saa16,"[281, 42, 775, 508]",2.6,True
634,P334639,,saa16,"[773, 56, 983, 498]",,False
635,P334639,,saa16,"[63, 65, 278, 496]",,False
636,P334639,,saa16,"[292, 511, 762, 737]",,False
637,P334639,Rev,saa16,"[285, 745, 774, 1229]",2.6,True
638,P334639,,saa16,"[293, 1240, 761, 1453]",,False
639,P334639,,saa16,"[260, 1574, 852, 1643]",,False
640,P334552,Obv,saa16,"[324, 54, 681, 785]",3.59,True
641,P334552,,saa16,"[88, 65, 282, 779]",,False
642,P334552,,saa16,"[706, 64, 921, 776]",,False
643,P334552,,saa16,"[346, 787, 671, 982]",,False
644,P334552,Rev,saa16,"[317, 996, 674, 1731]",3.59,True
645,P334552,,saa16,"[343, 1759, 673, 1937]",,False
646,P334552,,saa16,"[181, 1993, 824, 2253]",,False
647,P314386,,saa16,"[371, 14, 1146, 366]",,False
648,P314386,,saa16,"[0, 359, 390, 1217]",,False
649,P314386,Rev,saa16,"[353, 341, 1172, 1234]",2.22,True
650,P314386,,saa16,"[1111, 360, 1520, 1237]",,False
651,P314386,,saa16,"[402, 1212, 1141, 1616]",,False
652,P314386,Obv,saa16,"[388, 1609, 1209, 2461]",2.22,True
653,P313562,Obv,saa16,"[341, 72, 712, 643]",1.96,True
654,P313562,,saa16,"[765, 79, 979, 631]",,False
655,P313562,,saa16,"[72, 80, 298, 628]",,False
656,P313562,,saa16,"[355, 688, 715, 912]",,False
657,P313562,,saa16,"[349, 940, 719, 1506]",,False
658,P313562,,saa16,"[340, 1549, 715, 1788]",,False
659,P313562,,saa16,"[231, 1785, 885, 2045]",,False
660,P314372,,saa16,"[264, 5, 730, 313]",,False
661,P314372,,saa16,"[717, 294, 992, 824]",,False
662,P314372,,saa16,"[22, 308, 301, 837]",,False
663,P314372,Obv,saa16,"[275, 307, 723, 816]",2.3,True
664,P314372,,saa16,"[298, 794, 688, 1104]",,False
665,P314372,Rev,saa16,"[295, 1107, 717, 1597]",2.3,True
666,P314331,,saa16,"[292, 62, 655, 687]",,False
667,P314331,,saa16,"[665, 69, 876, 678]",,False
668,P314331,,saa16,"[65, 73, 285, 679]",,False
669,P314331,,saa16,"[299, 697, 646, 897]",,False
670,P314331,Rev,saa16,"[294, 916, 650, 1534]",1.97,True
671,P314331,,saa16,"[293, 1560, 647, 1786]",,False
672,P314331,,saa16,"[230, 1912, 823, 1985]",,False
673,P334225,Obv,saa16,"[370, 100, 770, 841]",3.01,True
674,P334225,,saa16,"[797, 111, 970, 833]",,False
675,P334225,,saa16,"[1027, 109, 1233, 832]",,False
676,P334225,,saa16,"[121, 112, 324, 829]",,False
677,P334225,,saa16,"[373, 888, 761, 1103]",,False
678,P334225,,saa16,"[380, 1165, 763, 1348]",,False
679,P334225,,saa16,"[369, 1419, 756, 1588]",,False
680,P334225,,saa16,"[804, 1628, 1005, 2351]",,False
681,P334225,Rev,saa16,"[364, 1627, 770, 2360]",3.01,True
682,P334225,,saa16,"[368, 2413, 754, 2609]",,False
683,P334225,,saa16,"[186, 2644, 889, 2910]",,False
684,P313605,,saa16,"[751, 66, 980, 597]",,False
685,P313605,,saa16,"[106, 68, 341, 591]",,False
686,P313605,Obv,saa16,"[339, 62, 747, 597]",2.7,True
687,P313605,,saa16,"[342, 604, 746, 813]",,False
688,P313605,,saa16,"[345, 787, 755, 1311]",,False
689,P313605,,saa16,"[346, 1321, 742, 1537]",,False
690,P313605,,saa16,"[202, 1589, 859, 1853]",,False
691,P313850,,saa16,"[73, 69, 271, 818]",,False
692,P313850,,saa16,"[626, 72, 841, 818]",,False
693,P313850,,saa16,"[862, 75, 1048, 813]",,False
694,P313850,Obv,saa16,"[302, 74, 580, 812]",1.92,True
695,P313850,,saa16,"[309, 845, 600, 1056]",,False
696,P313850,Rev,saa16,"[299, 1084, 585, 1814]",1.92,True
697,P313850,,saa16,"[597, 1094, 841, 1819]",,False
698,P313850,,saa16,"[290, 1849, 580, 2028]",,False
699,P313850,,saa16,"[310, 2081, 619, 2227]",,False
700,P314080,,saa16,"[56, 16, 231, 63]",,False
701,P314080,,saa16,"[9, 9, 290, 253]",,False
702,P314080,,saa16,"[317, 21, 418, 78]",,False
703,P314080,,saa16,"[310, 73, 428, 325]",,False
704,P314080,,saa16,"[318, 79, 346, 116]",,False
705,P314080,,saa16,"[384, 83, 422, 194]",,False
706,P314080,,saa16,"[318, 120, 345, 157]",,False
707,P314080,,saa16,"[318, 160, 345, 195]",,False
708,P314080,,saa16,"[317, 198, 346, 235]",,False
709,P314080,,saa16,"[318, 238, 344, 274]",,False
710,P314080,,saa16,"[318, 277, 345, 314]",,False
711,P314069,Obv,saa16,"[82, 59, 338, 500]",1.53,True
712,P314069,,saa16,"[322, 66, 483, 506]",,False
713,P314069,,saa16,"[61, 555, 363, 695]",,False
714,P314069,,saa16,"[114, 561, 234, 611]",,False
715,P313953,,saa16,"[57, 41, 643, 1420]",,False
716,P313953,Obv,saa16,"[653, 72, 1081, 1409]",1.2,True
717,P313953,,saa16,"[1046, 68, 1562, 1389]",,False
718,P313953,,saa16,"[730, 1407, 1056, 1833]",,False
719,P313953,,saa16,"[1078, 1815, 1498, 3124]",,False
720,P313953,Rev,saa16,"[625, 1827, 1053, 3120]",1.2,True
721,P313953,,saa16,"[612, 3137, 1058, 3642]",,False
722,P313953,,saa16,"[556, 3661, 1162, 3943]",,False
723,P314099,,saa16,"[41, 6, 242, 444]",,False
724,P314099,,saa16,"[276, 137, 378, 195]",,False
725,P314099,,saa16,"[270, 188, 306, 433]",,False
726,P314099,,saa16,"[277, 196, 305, 230]",,False
727,P314099,,saa16,"[306, 196, 340, 429]",,False
728,P314099,,saa16,"[342, 197, 382, 310]",,False
729,P314099,,saa16,"[276, 235, 305, 273]",,False
730,P314099,,saa16,"[276, 275, 304, 310]",,False
731,P314099,,saa16,"[276, 314, 304, 350]",,False
732,P314099,,saa16,"[277, 355, 304, 388]",,False
733,P314099,,saa16,"[277, 392, 304, 429]",,False
734,P336784,Obv,saa16,"[359, 58, 762, 831]",2.63,True
735,P336784,,saa16,"[55, 66, 345, 829]",,False
736,P336784,,saa16,"[793, 75, 1079, 821]",,False
737,P336784,,saa16,"[364, 853, 757, 1156]",,False
738,P336784,Rev,saa16,"[363, 1181, 751, 1935]",2.63,True
739,P336784,,saa16,"[368, 1969, 756, 2239]",,False
740,P336784,,saa16,"[204, 2266, 904, 2526]",,False
741,P313468,,saa16,"[1354, 70, 1561, 705]",,False
742,P313468,,saa16,"[1050, 72, 1302, 638]",,False
743,P313468,Obv,saa16,"[631, 68, 1008, 743]",2.6,True
744,P313468,,saa16,"[84, 86, 280, 754]",,False
745,P313468,,saa16,"[353, 88, 583, 747]",,False
746,P313468,,saa16,"[675, 792, 1022, 966]",,False
747,P313468,,saa16,"[336, 1034, 602, 1684]",,False
748,P313468,Rev,saa16,"[635, 1029, 1017, 1696]",2.6,True
749,P313468,,saa16,"[1068, 1059, 1323, 1692]",,False
750,P313468,,saa16,"[638, 1726, 999, 1907]",,False
751,P313468,,saa16,"[661, 1958, 967, 2103]",,False
752,P334551,,saa16,"[104, 86, 396, 1035]",,False
753,P334551,Rev,saa16,"[443, 84, 1043, 1037]",2.94,True
754,P334551,,saa16,"[1085, 102, 1363, 1028]",,False
755,P334551,,saa16,"[457, 1081, 1017, 1317]",,False
756,P334551,Obv,saa16,"[447, 1360, 1021, 2275]",2.94,True
757,P334551,,saa16,"[453, 2305, 1000, 2566]",,False
758,P334551,,saa16,"[380, 2588, 1083, 2849]",,False
759,P334366,,saa16,"[321, 284, 581, 777]",,False
760,P334366,,saa16,"[1454, 284, 1715, 782]",,False
761,P334366,Obv,saa16,"[595, 275, 1183, 784]",4.0,True
762,P334366,,saa16,"[1203, 302, 1430, 779]",,False
763,P334366,,saa16,"[624, 806, 1174, 1059]",,False
764,P334366,,saa16,"[624, 1070, 1181, 1551]",,False
765,P334366,,saa16,"[638, 1578, 1178, 1817]",,False
766,P334366,,saa16,"[442, 1882, 1356, 2159]",,False
767,P334742,Obv,saa16,"[395, 60, 1022, 1162]",2.22,True
768,P334742,,saa16,"[67, 77, 380, 1145]",,False
769,P334742,,saa16,"[1033, 83, 1314, 1150]",,False
770,P334742,,saa16,"[415, 1276, 995, 1521]",,False
771,P334742,Rev,saa16,"[388, 1618, 1016, 2714]",2.22,True
772,P334742,,saa16,"[411, 2792, 989, 3067]",,False
773,P334742,,saa16,"[323, 3097, 1027, 3361]",,False
774,P314104,,saa16,"[399, 57, 683, 198]",,False
775,P314104,,saa16,"[53, 185, 283, 488]",,False
776,P314104,,saa16,"[673, 186, 896, 490]",,False
777,P314104,,saa16,"[272, 192, 409, 488]",,False
778,P314104,Obv,saa16,"[394, 187, 700, 493]",2.22,True
779,P314104,,saa16,"[390, 479, 691, 750]",,False
780,P314104,Rev,saa16,"[386, 731, 701, 1078]",2.22,True
781,P314104,,saa16,"[253, 741, 401, 1058]",,False
782,P314104,,saa16,"[395, 1061, 688, 1228]",,False
783,P314104,,saa16,"[394, 1225, 673, 1433]",,False
784,P314104,,saa16,"[401, 1432, 705, 1576]",,False
785,P334283,,saa16,"[467, 28, 1186, 404]",,False
786,P334283,,saa16,"[52, 384, 475, 1637]",,False
787,P334283,Obv,saa16,"[464, 383, 1198, 1654]",1.48,True
788,P334283,,saa16,"[1171, 410, 1598, 1660]",,False
789,P334283,,saa16,"[492, 1618, 1219, 2017]",,False
790,P334283,Rev,saa16,"[467, 1991, 1198, 3254]",1.48,True
791,P334221,Obv,saa16,"[276, 69, 628, 672]",2.94,True
792,P334221,,saa16,"[81, 78, 266, 660]",,False
793,P334221,,saa16,"[643, 78, 825, 664]",,False
794,P334221,,saa16,"[276, 693, 610, 883]",,False
795,P334221,,saa16,"[273, 912, 628, 1507]",,False
796,P334221,,saa16,"[278, 1535, 629, 1720]",,False
797,P334221,,saa16,"[183, 1760, 829, 2028]",,False
798,P336781,Obv,saa16,"[88, 56, 315, 426]",1.1,True
799,P336781,,saa16,"[317, 57, 554, 426]",,False
800,P336781,,saa16,"[551, 62, 736, 424]",,False
801,P336781,,saa16,"[102, 452, 312, 648]",,False
802,P336781,,saa16,"[53, 663, 359, 807]",,False
803,P336781,,saa16,"[104, 668, 224, 718]",,False
804,P336781,,saa16,"[53, 684, 105, 778]",,False
805,P336781,,saa16,"[106, 720, 346, 752]",,False
806,P334753,,saa16,"[62, 65, 284, 380]",,False
807,P334753,Rev,saa16,"[281, 61, 687, 386]",2.81,True
808,P334753,,saa16,"[694, 66, 914, 380]",,False
809,P334753,,saa16,"[290, 402, 676, 638]",,False
810,P334753,Obv,saa16,"[282, 657, 688, 990]",2.81,True
811,P334753,,saa16,"[291, 1016, 683, 1246]",,False
812,P334753,,saa16,"[583, 1286, 703, 1369]",,False
813,P334753,,saa16,"[349, 1288, 465, 1368]",,False
814,P334753,,saa16,"[145, 1321, 229, 1477]",,False
815,P334753,,saa16,"[229, 1368, 818, 1439]",,False
816,P334707,,saa16,"[590, 66, 758, 723]",,False
817,P334707,,saa16,"[64, 72, 232, 712]",,False
818,P334707,Obv,saa16,"[222, 63, 579, 724]",3.2,True
819,P334707,,saa16,"[231, 726, 574, 892]",,False
820,P334707,Rev,saa16,"[231, 895, 587, 1553]",3.2,True
821,P334707,,saa16,"[243, 1552, 573, 1704]",,False
822,P334707,,saa16,"[240, 1730, 544, 1879]",,False
823,P334131,,saa16,"[540, 97, 823, 242]",,False
824,P334131,Obv,saa16,"[539, 222, 840, 749]",4.0,True
825,P334131,,saa16,"[270, 231, 424, 745]",,False
826,P334131,,saa16,"[406, 231, 555, 746]",,False
827,P334131,,saa16,"[826, 234, 954, 741]",,False
828,P334131,,saa16,"[947, 235, 1092, 742]",,False
829,P334131,,saa16,"[555, 732, 827, 864]",,False
830,P334131,,saa16,"[551, 852, 830, 1015]",,False
831,P334131,Rev,saa16,"[551, 1003, 849, 1532]",4.0,True
832,P334131,,saa16,"[138, 1635, 1288, 1804]",,False
833,P334131,,saa16,"[560, 1652, 923, 1710]",,False
834,P334134,,saa16,"[1159, 223, 1360, 849]",,False
835,P334134,Obv,saa16,"[484, 230, 897, 889]",2.09,True
836,P334134,,saa16,"[907, 243, 1130, 840]",,False
837,P334134,,saa16,"[283, 247, 486, 880]",,False
838,P334134,,saa16,"[500, 899, 910, 1133]",,False
839,P334134,,saa16,"[492, 1132, 905, 1794]",,False
840,P334134,,saa16,"[504, 1806, 897, 2002]",,False
841,P334134,,saa16,"[262, 2010, 1111, 2335]",,False
842,P314107,,saa16,"[443, 60, 595, 483]",,False
843,P314107,,saa16,"[331, 62, 449, 479]",,False
844,P314107,Obv,saa16,"[202, 63, 341, 479]",2.86,True
845,P314107,,saa16,"[65, 64, 206, 479]",,False
846,P314107,,saa16,"[203, 485, 329, 631]",,False
847,P314107,,saa16,"[199, 635, 348, 1054]",,False
848,P314107,,saa16,"[200, 1058, 327, 1213]",,False
849,P314107,,saa16,"[102, 1227, 399, 1368]",,False
850,P313593,,saa16,"[1313, 106, 1574, 503]",,False
851,P313593,Obv,saa16,"[441, 123, 1282, 523]",2.12,True
852,P313593,,saa16,"[458, 560, 1278, 815]",,False
853,P313593,,saa16,"[457, 839, 1281, 1105]",,False
854,P313593,,saa16,"[450, 1145, 1278, 1390]",,False
855,P313593,,saa16,"[136, 1416, 430, 1790]",,False
856,P313593,,saa16,"[1347, 1419, 1629, 1800]",,False
857,P313593,Rev,saa16,"[453, 1423, 1301, 1785]",2.12,True
858,P313593,,saa16,"[455, 1794, 1297, 2104]",,False
859,P313593,,saa16,"[478, 2161, 1269, 2458]",,False
860,P336802,,saa16,"[1097, 279, 1833, 655]",,False
861,P336802,,saa16,"[1905, 659, 2290, 1959]",,False
862,P336802,,saa16,"[2323, 658, 2734, 2014]",,False
863,P336802,Obv,saa16,"[1071, 647, 1917, 2058]",1.28,True
864,P336802,,saa16,"[707, 698, 1093, 2027]",,False
865,P336802,,saa16,"[283, 711, 690, 2024]",,False
866,P336802,,saa16,"[1102, 2061, 1946, 2457]",,False
867,P336802,Rev,saa16,"[1060, 2452, 1923, 3870]",1.28,True
868,P336802,,saa16,"[1087, 3891, 1872, 4277]",,False
869,P336802,,saa16,"[995, 4280, 2008, 4661]",,False
870,P314190,,saa16,"[6, 3, 255, 243]",,False
871,P314190,,saa16,"[280, 13, 381, 68]",,False
872,P314190,,saa16,"[277, 67, 311, 306]",,False
873,P314190,,saa16,"[309, 70, 344, 305]",,False
874,P314190,,saa16,"[346, 73, 384, 184]",,False
875,P314190,,saa16,"[279, 110, 307, 148]",,False
876,P314190,,saa16,"[280, 150, 307, 185]",,False
877,P314190,,saa16,"[288, 192, 304, 223]",,False
878,P314190,,saa16,"[281, 229, 306, 264]",,False
879,P314190,,saa16,"[279, 266, 307, 305]",,False
880,P314344,Obv,saa16,"[387, 52, 817, 510]",2.4,True
881,P314344,,saa16,"[813, 56, 1204, 508]",,False
882,P314344,,saa16,"[61, 63, 389, 503]",,False
883,P314344,,saa16,"[387, 520, 805, 860]",,False
884,P314344,Rev,saa16,"[378, 876, 833, 1351]",2.4,True
885,P314344,,saa16,"[386, 1340, 812, 1711]",,False
886,P314344,,saa16,"[326, 1734, 966, 1998]",,False
887,P334545,,saa16,"[64, 64, 308, 469]",,False
888,P334545,Obv,saa16,"[306, 60, 818, 495]",2.47,True
889,P334545,,saa16,"[811, 69, 1051, 486]",,False
890,P334545,,saa16,"[319, 513, 806, 772]",,False
891,P334545,Rev,saa16,"[312, 785, 817, 1237]",2.47,True
892,P334545,,saa16,"[322, 1237, 810, 1473]",,False
893,P334545,,saa16,"[236, 1500, 878, 1757]",,False
894,P334089,,saa16,"[651, 91, 820, 592]",,False
895,P334089,,saa16,"[100, 94, 251, 576]",,False
896,P334089,,saa16,"[252, 93, 417, 582]",,False
897,P334089,,saa16,"[829, 94, 974, 591]",,False
898,P334089,Obv,saa16,"[401, 92, 673, 589]",3.65,True
899,P334089,,saa16,"[415, 594, 661, 743]",,False
900,P334089,,saa16,"[412, 746, 660, 905]",,False
901,P334089,,saa16,"[258, 900, 421, 1393]",,False
902,P334089,Rev,saa16,"[410, 900, 668, 1395]",3.65,True
903,P334089,,saa16,"[670, 905, 821, 1380]",,False
904,P334089,,saa16,"[417, 1410, 655, 1561]",,False
905,P334089,,saa16,"[362, 1624, 805, 1806]",,False
906,P314145,,saa16,"[57, 68, 440, 772]",,False
907,P314145,,saa16,"[781, 73, 1065, 776]",,False
908,P314145,Obv,saa16,"[409, 72, 816, 780]",1.46,True
909,P314145,,saa16,"[1042, 75, 1422, 777]",,False
910,P314145,,saa16,"[443, 771, 795, 1111]",,False
911,P314145,Rev,saa16,"[447, 1088, 816, 1799]",1.46,True
912,P314145,,saa16,"[800, 1095, 1052, 1796]",,False
913,P314145,,saa16,"[452, 1784, 748, 2037]",,False
914,P314145,,saa16,"[461, 2069, 775, 2214]",,False
915,P334666,,saa16,"[2000, 182, 2320, 1265]",,False
916,P334666,,saa16,"[1680, 194, 1937, 1262]",,False
917,P334666,,saa16,"[172, 196, 497, 1260]",,False
918,P334666,Obv,saa16,"[875, 177, 1603, 1279]",3.12,True
919,P334666,,saa16,"[548, 225, 838, 1250]",,False
920,P334666,,saa16,"[899, 1335, 1574, 1649]",,False
